product_id,product_category_name,month_year,qty,unit_price,customers,product_score,comp_1,comp_2,comp_3,competitor_benchmark,price_variance,variance_pct,revenue,performance_class,price_flag
garden10,garden_tools,01-03-2018,35,53.9,116,4.2,53.9,53.9,53.9,53.9,0.0,0.0,1886.5,High Performer,Within Range
garden10,garden_tools,01-04-2018,13,53.9,111,4.2,53.9,53.9,53.9,53.9,0.0,0.0,700.6999999999999,High Performer,Within Range
garden10,garden_tools,01-05-2018,29,53.70952381,102,4.2,53.41515152,53.70952381,53.05789474,53.39419002333333,0.31533378666667033,0.5905769645140587,1557.57619049,High Performer,Within Range
garden10,garden_tools,01-06-2018,6,49.9,58,4.2,49.9,49.9,49.9,49.9,0.0,0.0,299.4,High Performer,Within Range
garden10,garden_tools,01-07-2018,14,49.9,54,4.2,49.91,49.9,49.9,49.903333333333336,-0.003333333333337407,-0.00667958052235136,698.6,High Performer,Within Range
garden10,garden_tools,01-08-2018,10,49.9,46,4.2,49.91,49.9,49.9,49.903333333333336,-0.003333333333337407,-0.00667958052235136,499.0,High Performer,Within Range
computers6,computers_accessories,01-01-2018,22,150.3545455,152,4.3,156.5113514,150.3545455,97.6425,134.8361323,15.518413199999998,11.509091024261007,3307.800001,High Performer,Within Range
computers6,computers_accessories,01-02-2018,69,149.9,202,4.3,149.0,149.9,78.7122807,125.87076023333333,24.029239766666677,19.09040647893315,10343.1,High Performer,Potentially High
computers6,computers_accessories,01-03-2018,51,149.9,127,4.3,136.1428571,149.9,81.02391304,122.35559004666668,27.54440995333333,22.511770768158474,7644.900000000001,High Performer,Potentially High
computers6,computers_accessories,01-04-2018,35,149.9,107,4.3,120.9230769,149.9,80.66666667,117.16324785666666,32.73675214333335,27.941144294141047,5246.5,High Performer,Potentially High
computers6,computers_accessories,01-05-2018,52,149.9,78,4.3,119.0,149.9,79.8,116.23333333333333,33.66666666666667,28.96472612560941,7794.8,High Performer,Potentially High
computers6,computers_accessories,01-06-2018,27,149.9,66,4.3,114.4911538,149.9,78.9,114.43038459999998,35.46961540000002,30.99667586016313,4047.3,High Performer,Potentially High
computers6,computers_accessories,01-07-2018,13,149.9,43,4.3,119.99,149.9,77.9,115.92999999999999,33.97000000000001,29.3021650996291,1948.7,High Performer,Potentially High
computers6,computers_accessories,01-08-2018,5,149.9,18,4.3,119.99,149.9,77.9,115.92999999999999,33.97000000000001,29.3021650996291,749.5,High Performer,Potentially High
health6,health_beauty,01-01-2018,3,61.99,98,3.9,23.99,89.99,58.99,57.656666666666666,4.333333333333336,7.515754177024922,185.97,Revenue Opportunity,Within Range
health6,health_beauty,01-03-2018,13,61.99,169,3.9,23.99,83.74,58.99,55.57333333333333,6.416666666666671,11.54630518234166,805.87,Revenue Opportunity,Within Range
health6,health_beauty,01-04-2018,15,64.99,118,3.9,64.99,79.99,58.99,67.99,-3.0,-4.412413590233858,974.8499999999999,Revenue Opportunity,Within Range
health6,health_beauty,01-05-2018,38,64.99,159,3.9,23.99,79.99,58.99,54.32333333333333,10.666666666666664,19.635515739093083,2469.62,Revenue Opportunity,Potentially High
health6,health_beauty,01-06-2018,26,66.99,131,3.9,23.99,79.99,58.99,54.32333333333333,12.666666666666664,23.317174940173036,1741.7399999999998,Revenue Opportunity,Potentially High
health6,health_beauty,01-07-2018,27,66.99,113,3.9,23.99,79.99,58.99,54.32333333333333,12.666666666666664,23.317174940173036,1808.7299999999998,Revenue Opportunity,Potentially High
health6,health_beauty,01-08-2018,28,66.99,127,3.9,23.99,82.82142857,58.99,55.26714285666666,11.722857143333336,21.211259597291185,1875.7199999999998,Revenue Opportunity,Potentially High
garden6,garden_tools,01-05-2017,4,59.9,34,4.1,59.9,59.9,59.9,59.9,0.0,0.0,239.6,High Performer,Within Range
garden6,garden_tools,01-06-2017,1,59.9,26,4.1,59.9,59.9,59.9,59.9,0.0,0.0,59.9,High Performer,Within Range
garden6,garden_tools,01-07-2017,14,59.9,74,4.1,59.9,59.9,59.9,59.9,0.0,0.0,838.6,High Performer,Within Range
garden6,garden_tools,01-08-2017,39,59.9,113,4.1,59.9,59.9,59.9,59.9,0.0,0.0,2336.1,High Performer,Within Range
garden6,garden_tools,01-09-2017,37,59.9,115,4.1,59.9,59.9,59.9,59.9,0.0,0.0,2216.2999999999997,High Performer,Within Range
garden6,garden_tools,01-10-2017,39,59.9,146,4.1,59.9,59.9,59.9,59.9,0.0,0.0,2336.1,High Performer,Within Range
garden6,garden_tools,01-11-2017,91,52.40694444,339,4.1,52.40694444,53.64828125,53.78571429,53.28031332666666,-0.8733688866666611,-1.6391962286557018,4769.03194404,High Performer,Within Range
garden6,garden_tools,01-12-2017,51,55.1,184,4.1,55.1,55.425,55.75,55.425000000000004,-0.32500000000000284,-0.5863779882724452,2810.1,High Performer,Within Range
garden6,garden_tools,01-01-2018,12,49.9,137,4.1,49.9,49.9,49.9,49.9,0.0,0.0,598.8,High Performer,Within Range
garden6,garden_tools,01-02-2018,39,50.54516129,160,4.1,50.54516129,50.9,50.35714286,50.60076805,-0.055606759999996314,-0.10989311455717383,1971.26129031,High Performer,Within Range
garden6,garden_tools,01-03-2018,31,53.9,116,4.1,53.9,53.9,53.9,53.9,0.0,0.0,1670.8999999999999,High Performer,Within Range
garden6,garden_tools,01-04-2018,46,53.9,111,4.1,53.9,53.9,53.9,53.9,0.0,0.0,2479.4,High Performer,Within Range
garden6,garden_tools,01-05-2018,56,53.41515152,102,4.1,53.41515152,53.70952381,53.05789474,53.39419002333333,0.02096149666667202,0.03925801038935476,2991.24848512,High Performer,Within Range
garden6,garden_tools,01-06-2018,12,49.9,58,4.1,49.9,49.9,49.9,49.9,0.0,0.0,598.8,High Performer,Within Range
garden6,garden_tools,01-07-2018,6,49.91,54,4.1,49.91,49.9,49.9,49.903333333333336,0.006666666666660603,0.013359161044674243,299.46,High Performer,Within Range
garden6,garden_tools,01-08-2018,6,49.91,46,4.1,49.91,49.9,49.9,49.903333333333336,0.006666666666660603,0.013359161044674243,299.46,High Performer,Within Range
health10,health_beauty,01-02-2018,21,47.35789474,126,4.2,23.99,89.99,58.99,57.656666666666666,-10.298771926666667,-17.86223956755507,994.51578954,Revenue Opportunity,Potentially Low
health10,health_beauty,01-03-2018,58,48.45944444,169,4.2,23.99,83.74,58.99,55.57333333333333,-7.113888893333332,-12.800903718809979,2810.64777752,Revenue Opportunity,Within Range
health10,health_beauty,01-04-2018,18,53.70176471,118,4.2,53.70176471,79.99,58.99,64.22725490333333,-10.525490193333333,-16.387887368337566,966.63176478,Revenue Opportunity,Potentially Low
health10,health_beauty,01-05-2018,33,52.06928571,159,4.2,23.99,79.99,58.99,54.32333333333333,-2.254047623333328,-4.149317586058774,1718.2864284300001,Revenue Opportunity,Within Range
health10,health_beauty,01-06-2018,9,49.98,131,4.2,23.99,79.99,58.99,54.32333333333333,-4.343333333333334,-7.995336565011966,449.82,Revenue Opportunity,Within Range
health10,health_beauty,01-07-2018,5,51.512,113,4.2,23.99,79.99,58.99,54.32333333333333,-2.81133333333333,-5.175185616984716,257.56,Revenue Opportunity,Within Range
health10,health_beauty,01-08-2018,11,50.71,127,4.2,23.99,82.82142857,58.99,55.26714285666666,-4.557142856666658,-8.245663917321442,557.8100000000001,Revenue Opportunity,Within Range
watches2,watches_gifts,01-06-2017,5,157.99,17,4.0,163.0,157.99,185.0,168.66333333333333,-10.673333333333318,-6.328188304116673,789.95,High Performer,Within Range
watches2,watches_gifts,01-07-2017,6,171.792,29,4.0,161.5909091,171.792,197.383,176.9219697,-5.129969700000004,-2.8995662374202045,1030.752,High Performer,Within Range
watches2,watches_gifts,01-08-2017,5,169.9,48,4.0,160.6692308,169.9,179.9,170.15641026666665,-0.25641026666664857,-0.15069092387692368,849.5,High Performer,Within Range
watches2,watches_gifts,01-09-2017,10,160.4,54,4.0,148.7785714,160.4,164.57,157.91619046666668,2.4838095333333285,1.5728656612050282,1604.0,High Performer,Within Range
watches2,watches_gifts,01-10-2017,16,149.475,43,4.0,134.9,149.475,232.49,172.28833333333333,-22.813333333333333,-13.24136863591073,2391.6,High Performer,Within Range
watches2,watches_gifts,01-11-2017,26,140.56,91,4.0,133.0,108.0,174.4333333,138.47777776666666,2.08222223333334,1.5036508145313094,3654.56,High Performer,Within Range
watches2,watches_gifts,01-12-2017,6,149.0,73,4.0,149.0,108.0,185.96,147.65333333333334,1.346666666666664,0.9120462344229708,894.0,High Performer,Within Range
watches2,watches_gifts,01-01-2018,8,148.5,59,4.0,148.5,108.0,199.0,151.83333333333334,-3.333333333333343,-2.195389681668502,1188.0,High Performer,Within Range
watches2,watches_gifts,01-02-2018,14,145.9942857,90,4.0,128.2416667,108.0,182.0,139.4138889,6.580396800000017,4.720043929568639,2043.9199998000001,High Performer,Within Range
watches2,watches_gifts,01-03-2018,9,123.9666667,125,4.0,117.4412903,105.6428571,151.8784375,124.98752830000001,-1.0208616000000035,-0.8167707721603159,1115.7000003,High Performer,Within Range
watches2,watches_gifts,01-04-2018,10,119.19,178,4.0,105.648625,105.0,150.1333333,120.26065276666667,-1.0706527666666688,-0.8902768628272636,1191.9,High Performer,Within Range
watches2,watches_gifts,01-05-2018,22,118.1318182,260,4.0,103.7925234,105.0,132.53125,113.77459113333333,4.357227066666667,3.8297013623722003,2598.9000004,High Performer,Within Range
watches2,watches_gifts,01-06-2018,1,139.9,93,4.0,119.0,105.0,138.22,120.74000000000001,19.159999999999997,15.868809011098223,139.9,High Performer,Potentially High
watches2,watches_gifts,01-07-2018,5,138.98,122,4.0,118.3636364,105.0,155.0,126.12121213333334,12.858787866666646,10.195579037943704,694.9,High Performer,Within Range
watches2,watches_gifts,01-08-2018,3,138.0,61,4.0,112.0,105.0,145.5509091,120.85030303333333,17.149696966666667,14.190859713389697,414.0,High Performer,Within Range
health1,health_beauty,01-08-2017,3,84.99,82,3.8,23.39740741,89.99,58.99,57.45913580333333,27.530864196666663,47.91381529109168,254.96999999999997,Low Performer,Potentially High
health1,health_beauty,01-09-2017,4,84.99,89,3.8,23.99,89.99,58.99,57.656666666666666,27.33333333333333,47.4070648089264,339.96,Low Performer,Potentially High
health1,health_beauty,01-10-2017,3,84.99,81,3.8,23.99,89.99,58.99,57.656666666666666,27.33333333333333,47.4070648089264,254.96999999999997,Low Performer,Potentially High
health1,health_beauty,01-11-2017,36,84.99,139,3.8,23.99,89.99,58.99,57.656666666666666,27.33333333333333,47.4070648089264,3059.64,Low Performer,Potentially High
health1,health_beauty,01-12-2017,50,84.99,112,3.8,23.99,89.99,58.99,57.656666666666666,27.33333333333333,47.4070648089264,4249.5,Low Performer,Potentially High
health1,health_beauty,01-01-2018,13,84.99,98,3.8,23.99,89.99,58.99,57.656666666666666,27.33333333333333,47.4070648089264,1104.87,Low Performer,Potentially High
health1,health_beauty,01-02-2018,7,84.99,126,3.8,23.99,89.99,58.99,57.656666666666666,27.33333333333333,47.4070648089264,594.93,Low Performer,Potentially High
health1,health_beauty,01-03-2018,4,84.99,169,3.8,23.99,83.74,58.99,55.57333333333333,29.416666666666664,52.93306142034548,339.96,Low Performer,Potentially High
health1,health_beauty,01-06-2018,2,84.99,131,3.8,23.99,79.99,58.99,54.32333333333333,30.666666666666664,56.45210774989262,169.98,Low Performer,Potentially High
garden8,garden_tools,01-02-2017,1,179.99,3,4.2,179.99,179.99,179.99,179.99,0.0,0.0,179.99,High-Value / Lower Volume,Within Range
garden8,garden_tools,01-04-2017,3,179.99,17,4.2,179.99,179.99,179.99,179.99,0.0,0.0,539.97,High-Value / Lower Volume,Within Range
garden8,garden_tools,01-09-2017,2,179.99,115,4.2,59.9,59.9,59.9,59.9,120.09,200.48414023372288,359.98,High-Value / Lower Volume,Potentially High
garden8,garden_tools,01-10-2017,6,179.99,146,4.2,59.9,59.9,59.9,59.9,120.09,200.48414023372288,1079.94,High-Value / Lower Volume,Potentially High
garden8,garden_tools,01-11-2017,13,179.99,339,4.2,52.40694444,53.64828125,53.78571429,53.28031332666666,126.70968667333335,237.81708244931713,2339.87,High-Value / Lower Volume,Potentially High
garden8,garden_tools,01-12-2017,15,183.99,184,4.2,55.1,55.425,55.75,55.425000000000004,128.565,231.96211096075774,2759.8500000000004,High-Value / Lower Volume,Potentially High
garden8,garden_tools,01-01-2018,14,187.8542857,137,4.2,49.9,49.9,49.9,49.9,137.95428569999999,276.46149438877757,2629.9599998,High-Value / Lower Volume,Potentially High
garden8,garden_tools,01-02-2018,12,179.0,160,4.2,50.54516129,50.9,50.35714286,50.60076805,128.39923195,253.74957119845539,2148.0,High-Value / Lower Volume,Potentially High
garden8,garden_tools,01-03-2018,13,175.1538462,116,4.2,53.9,53.9,53.9,53.9,121.2538462,224.96075361781078,2277.0000006,High-Value / Lower Volume,Potentially High
garden8,garden_tools,01-04-2018,11,179.0,111,4.2,53.9,53.9,53.9,53.9,125.1,232.09647495361781,1969.0,High-Value / Lower Volume,Potentially High
garden8,garden_tools,01-05-2018,3,179.0,102,4.2,53.41515152,53.70952381,53.05789474,53.39419002333333,125.60580997666668,235.24246724555007,537.0,High-Value / Lower Volume,Potentially High
garden8,garden_tools,01-06-2018,10,159.0,58,4.2,49.9,49.9,49.9,49.9,109.1,218.63727454909818,1590.0,High-Value / Lower Volume,Potentially High
garden8,garden_tools,01-07-2018,8,139.0,54,4.2,49.91,49.9,49.9,49.903333333333336,89.09666666666666,178.5385077817113,1112.0,High-Value / Lower Volume,Potentially High
garden8,garden_tools,01-08-2018,7,139.0,46,4.2,49.91,49.9,49.9,49.903333333333336,89.09666666666666,178.5385077817113,973.0,High-Value / Lower Volume,Potentially High
garden9,garden_tools,01-04-2017,3,59.9,17,4.0,59.9,59.9,59.9,59.9,0.0,0.0,179.7,High Performer,Within Range
garden9,garden_tools,01-05-2017,7,59.9,34,4.0,59.9,59.9,59.9,59.9,0.0,0.0,419.3,High Performer,Within Range
garden9,garden_tools,01-06-2017,4,59.9,26,4.0,59.9,59.9,59.9,59.9,0.0,0.0,239.6,High Performer,Within Range
garden9,garden_tools,01-07-2017,19,59.9,74,4.0,59.9,59.9,59.9,59.9,0.0,0.0,1138.1,High Performer,Within Range
garden9,garden_tools,01-08-2017,21,59.9,113,4.0,59.9,59.9,59.9,59.9,0.0,0.0,1257.8999999999999,High Performer,Within Range
garden9,garden_tools,01-09-2017,23,59.9,115,4.0,59.9,59.9,59.9,59.9,0.0,0.0,1377.7,High Performer,Within Range
garden9,garden_tools,01-10-2017,19,59.9,146,4.0,59.9,59.9,59.9,59.9,0.0,0.0,1138.1,High Performer,Within Range
garden9,garden_tools,01-11-2017,82,53.37910448,339,4.0,52.40694444,53.64828125,53.78571429,53.28031332666666,0.09879115333334454,0.18541774093490518,4377.08656736,High Performer,Within Range
garden9,garden_tools,01-12-2017,40,55.77096774,184,4.0,55.1,55.425,55.75,55.425000000000004,0.34596773999999897,0.6242088227334216,2230.8387096,High Performer,Within Range
garden9,garden_tools,01-01-2018,25,49.9,137,4.0,49.9,49.9,49.9,49.9,0.0,0.0,1247.5,High Performer,Within Range
garden9,garden_tools,01-02-2018,44,51.025,160,4.0,50.54516129,50.9,50.35714286,50.60076805,0.42423194999999936,0.838390337436784,2245.1,High Performer,Within Range
garden9,garden_tools,01-03-2018,25,53.9,116,4.0,53.9,53.9,53.9,53.9,0.0,0.0,1347.5,High Performer,Within Range
garden9,garden_tools,01-04-2018,20,53.9,111,4.0,53.9,53.9,53.9,53.9,0.0,0.0,1078.0,High Performer,Within Range
garden9,garden_tools,01-05-2018,17,52.56666667,102,4.0,53.41515152,53.70952381,53.05789474,53.39419002333333,-0.8275233533333335,-1.5498378249987586,893.63333339,High Performer,Within Range
garden9,garden_tools,01-06-2018,8,49.9,58,4.0,49.9,49.9,49.9,49.9,0.0,0.0,399.2,High Performer,Within Range
garden9,garden_tools,01-07-2018,9,49.9,54,4.0,49.91,49.9,49.9,49.903333333333336,-0.003333333333337407,-0.00667958052235136,449.09999999999997,High Performer,Within Range
garden9,garden_tools,01-08-2018,7,49.9,46,4.0,49.91,49.9,49.9,49.903333333333336,-0.003333333333337407,-0.00667958052235136,349.3,High Performer,Within Range
watches6,watches_gifts,01-06-2017,4,163.0,17,4.2,163.0,163.0,185.0,170.33333333333334,-7.333333333333343,-4.305283757338557,652.0,High Performer,Within Range
watches6,watches_gifts,01-07-2017,11,161.5909091,29,4.2,161.5909091,161.5909091,197.383,173.52160606666666,-11.930696966666659,-6.875626175384124,1777.5000001,High Performer,Within Range
watches6,watches_gifts,01-08-2017,13,160.6692308,48,4.2,160.6692308,160.6692308,179.9,167.07948720000002,-6.410256400000009,-3.8366507507451866,2088.7000004,High Performer,Within Range
watches6,watches_gifts,01-09-2017,18,148.7785714,54,4.2,148.7785714,148.7785714,164.57,154.04238093333333,-5.26380953333333,-3.417117744766233,2678.0142852,High Performer,Within Range
watches6,watches_gifts,01-10-2017,1,134.9,43,4.2,134.9,134.9,232.49,167.43,-32.53,-19.42901511079257,134.9,High Performer,Potentially Low
watches6,watches_gifts,01-11-2017,15,133.0,91,4.2,133.0,108.0,174.4333333,138.47777776666666,-5.477777766666662,-3.9557088906327267,1995.0,High Performer,Within Range
watches6,watches_gifts,01-12-2017,4,149.0,73,4.2,149.0,108.0,185.96,147.65333333333334,1.346666666666664,0.9120462344229708,596.0,High Performer,Within Range
watches6,watches_gifts,01-02-2018,6,128.2416667,90,4.2,128.2416667,108.0,182.0,139.4138889,-11.172222199999993,-8.013708166489568,769.4500002,High Performer,Within Range
watches6,watches_gifts,01-03-2018,31,117.4412903,125,4.2,117.4412903,105.6428571,151.8784375,124.98752830000001,-7.546238000000002,-6.03759279236823,3640.6799993,High Performer,Within Range
watches6,watches_gifts,01-04-2018,85,105.648625,178,4.2,105.648625,105.0,150.1333333,120.26065276666667,-14.612027766666671,-12.15029806550058,8980.133125,High Performer,Within Range
watches6,watches_gifts,01-05-2018,114,103.7925234,260,4.2,103.7925234,105.0,132.53125,113.77459113333333,-9.982067733333338,-8.773547444908218,11832.3476676,High Performer,Within Range
watches6,watches_gifts,01-06-2018,9,119.0,93,4.2,119.0,105.0,138.22,120.74000000000001,-1.740000000000009,-1.4411131356634164,1071.0,High Performer,Within Range
watches6,watches_gifts,01-07-2018,11,118.3636364,122,4.2,118.3636364,105.0,155.0,126.12121213333334,-7.75757573333334,-6.150888975862485,1302.0000004,High Performer,Within Range
watches6,watches_gifts,01-08-2018,1,112.0,61,4.2,112.0,105.0,145.5509091,120.85030303333333,-8.850303033333333,-7.32336023261126,112.0,High Performer,Within Range
cool3,cool_stuff,01-09-2017,1,29.5,10,4.4,99.99,29.5,29.5,52.99666666666667,-23.49666666666667,-44.3361217686647,29.5,Low Performer,Potentially Low
cool3,cool_stuff,01-01-2018,76,29.5,102,4.4,99.99,129.99,29.5,86.49333333333334,-56.99333333333334,-65.893325111762,2242.0,Low Performer,Potentially Low
cool3,cool_stuff,01-03-2018,26,35.0,45,4.4,99.99,129.99,35.0,88.32666666666667,-53.32666666666667,-60.37436787682089,910.0,Low Performer,Potentially Low
cool3,cool_stuff,01-04-2018,4,35.0,18,4.4,89.86333333,129.99,35.0,84.95111111,-49.95111111,-58.79983258290782,140.0,Low Performer,Potentially Low
cool3,cool_stuff,01-05-2018,4,35.0,4,4.4,35.0,35.0,35.0,35.0,0.0,0.0,140.0,Low Performer,Within Range
cool3,cool_stuff,01-06-2018,2,65.0,2,4.4,65.0,65.0,65.0,65.0,0.0,0.0,130.0,Low Performer,Within Range
cool3,cool_stuff,01-08-2018,1,65.0,1,4.4,65.0,65.0,65.0,65.0,0.0,0.0,65.0,Low Performer,Within Range
perfumery2,perfumery,01-08-2017,1,142.5,8,4.4,56.99,142.5,142.5,113.99666666666667,28.50333333333333,25.003655077633844,142.5,Low Performer,Potentially High
perfumery2,perfumery,01-09-2017,1,142.5,18,4.4,56.99,142.5,142.5,113.99666666666667,28.50333333333333,25.003655077633844,142.5,Low Performer,Potentially High
perfumery2,perfumery,01-10-2017,2,142.5,19,4.4,56.99,142.5,142.5,113.99666666666667,28.50333333333333,25.003655077633844,285.0,Low Performer,Potentially High
perfumery2,perfumery,01-11-2017,8,118.05,27,4.4,56.99,118.05,118.05,97.69666666666666,20.35333333333334,20.833191169947803,944.4,Low Performer,Potentially High
perfumery2,perfumery,01-12-2017,12,118.0,34,4.4,56.99,118.0,118.0,97.66333333333334,20.33666666666666,20.82323628792791,1416.0,Low Performer,Potentially High
perfumery2,perfumery,01-01-2018,6,117.9,15,4.4,56.99,117.9,117.9,97.59666666666668,20.303333333333327,20.80330612384302,707.4000000000001,Low Performer,Potentially High
perfumery2,perfumery,01-02-2018,11,117.8888889,12,4.4,56.99,117.8888889,117.8888889,97.58925926666666,20.29962963333334,20.80108998251925,1296.7777779,Low Performer,Potentially High
perfumery2,perfumery,01-03-2018,4,117.7,18,4.4,50.49,117.7,117.7,95.29666666666667,22.403333333333336,23.50904193920739,470.8,Low Performer,Potentially High
perfumery2,perfumery,01-04-2018,8,117.975,10,4.4,49.99,117.975,117.975,95.31333333333333,22.66166666666666,23.77596698608099,943.8,Low Performer,Potentially High
perfumery2,perfumery,01-05-2018,17,119.9,16,4.4,119.9,119.9,119.9,119.90000000000002,-1.4210854715202004e-14,-1.185225580917598e-14,2038.3000000000002,Low Performer,Within Range
perfumery2,perfumery,01-06-2018,14,119.1785714,14,4.4,119.1785714,119.1785714,119.1785714,119.1785714,0.0,0.0,1668.4999996,Low Performer,Within Range
perfumery2,perfumery,01-07-2018,5,118.7,13,4.4,49.99,118.7,118.7,95.79666666666667,22.903333333333336,23.90827794982428,593.5,Low Performer,Potentially High
perfumery2,perfumery,01-08-2018,17,116.9066667,19,4.4,49.99,116.9066667,116.9066667,94.60111113333333,22.30555556666667,23.578534437326663,1987.4133339,Low Performer,Potentially High
cool2,cool_stuff,01-03-2017,8,129.99,22,4.3,99.99,129.99,129.99,119.99000000000001,10.0,8.33402783565297,1039.92,High-Value / Lower Volume,Within Range
cool2,cool_stuff,01-04-2017,14,129.99,33,4.3,99.99,129.99,129.99,119.99000000000001,10.0,8.33402783565297,1819.8600000000001,High-Value / Lower Volume,Within Range
cool2,cool_stuff,01-05-2017,18,129.99,58,4.3,99.99,129.99,129.99,119.99000000000001,10.0,8.33402783565297,2339.82,High-Value / Lower Volume,Within Range
cool2,cool_stuff,01-06-2017,17,129.99,42,4.3,99.99,129.99,129.99,119.99000000000001,10.0,8.33402783565297,2209.83,High-Value / Lower Volume,Within Range
cool2,cool_stuff,01-07-2017,16,129.99,42,4.3,99.99,129.99,129.99,119.99000000000001,10.0,8.33402783565297,2079.84,High-Value / Lower Volume,Within Range
cool2,cool_stuff,01-08-2017,16,116.9275,39,4.3,99.99,116.9275,116.9275,111.28166666666665,5.645833333333343,5.073462235468565,1870.84,High-Value / Lower Volume,Within Range
cool2,cool_stuff,01-10-2017,10,119.99,33,4.3,99.99,119.99,119.99,113.32333333333332,6.666666666666671,5.882872018119251,1199.8999999999999,High-Value / Lower Volume,Within Range
cool2,cool_stuff,01-11-2017,9,129.99,42,4.3,99.99,129.99,129.99,119.99000000000001,10.0,8.33402783565297,1169.91,High-Value / Lower Volume,Within Range
cool2,cool_stuff,01-12-2017,3,129.99,38,4.3,99.99,129.99,129.99,119.99000000000001,10.0,8.33402783565297,389.97,High-Value / Lower Volume,Within Range
cool2,cool_stuff,01-01-2018,4,129.99,102,4.3,99.99,129.99,29.5,86.49333333333334,43.49666666666667,50.28903961769693,519.96,High-Value / Lower Volume,Potentially High
cool2,cool_stuff,01-02-2018,2,129.99,20,4.3,99.99,129.99,129.99,119.99000000000001,10.0,8.33402783565297,259.98,High-Value / Lower Volume,Within Range
cool2,cool_stuff,01-03-2018,1,129.99,45,4.3,99.99,129.99,35.0,88.32666666666667,41.66333333333334,47.16959770548721,129.99,High-Value / Lower Volume,Potentially High
cool2,cool_stuff,01-04-2018,1,129.99,18,4.3,89.86333333,129.99,35.0,84.95111111,45.03888889000001,53.01742178708039,129.99,High-Value / Lower Volume,Potentially High
computers1,computers_accessories,01-05-2017,4,94.9,11,4.0,94.9,94.9,94.9,94.90000000000002,-1.4210854715202004e-14,-1.4974557128769232e-14,379.6,Low Performer,Within Range
computers1,computers_accessories,01-06-2017,6,100.9,15,4.0,159.99,100.9,100.9,120.59666666666665,-19.696666666666644,-16.332679178528963,605.4000000000001,Low Performer,Potentially Low
computers1,computers_accessories,01-07-2017,10,109.9,17,4.0,139.99,109.9,109.9,119.93,-10.030000000000001,-8.36321187359293,1099.0,Low Performer,Within Range
computers1,computers_accessories,01-08-2017,2,109.9,15,4.0,145.7042857,109.9,109.9,121.8347619,-11.934761899999998,-9.7958593375804,219.8,Low Performer,Within Range
computers1,computers_accessories,01-09-2017,4,98.9,15,4.0,151.99,98.9,98.9,116.59666666666668,-17.696666666666673,-15.177678035392667,395.6,Low Performer,Potentially Low
computers1,computers_accessories,01-10-2017,4,98.9,31,4.0,154.6958824,98.9,98.9,117.49862746666668,-18.59862746666667,-15.828804018960083,395.6,Low Performer,Potentially Low
computers1,computers_accessories,01-11-2017,6,98.9,36,4.0,149.99,98.9,109.9,119.59666666666668,-20.696666666666673,-17.305387552607378,593.4000000000001,Low Performer,Potentially Low
computers1,computers_accessories,01-12-2017,1,98.9,35,4.0,149.99,98.9,109.9,119.59666666666668,-20.696666666666673,-17.305387552607378,98.9,Low Performer,Potentially Low
computers1,computers_accessories,01-01-2018,31,90.534,152,4.0,156.5113514,150.3545455,97.6425,134.8361323,-44.3021323,-32.85627638846179,2806.554,Low Performer,Potentially Low
computers1,computers_accessories,01-02-2018,30,84.75608696,202,4.0,149.0,149.9,78.7122807,125.87076023333333,-41.114673273333324,-32.66419714723012,2542.6826088000003,Low Performer,Potentially Low
computers1,computers_accessories,01-03-2018,13,87.5,127,4.0,136.1428571,149.9,81.02391304,122.35559004666668,-34.85559004666668,-28.487125135331116,1137.5,Low Performer,Potentially Low
computers1,computers_accessories,01-04-2018,5,94.0,107,4.0,120.9230769,149.9,80.66666667,117.16324785666666,-23.163247856666658,-19.77006295097226,470.0,Low Performer,Potentially Low
computers1,computers_accessories,01-06-2018,4,73.0,66,4.0,114.4911538,149.9,78.9,114.43038459999998,-41.43038459999998,-36.20575491799928,292.0,Low Performer,Potentially Low
computers1,computers_accessories,01-07-2018,18,66.34214286,43,4.0,119.99,149.9,77.9,115.92999999999999,-49.58785714,-42.77396458207539,1194.1585714799999,Low Performer,Potentially Low
computers1,computers_accessories,01-08-2018,1,79.9,18,4.0,119.99,149.9,77.9,115.92999999999999,-36.02999999999999,-31.07909945656861,79.9,Low Performer,Potentially Low
consoles2,consoles_games,01-07-2017,1,19.9,13,3.9,19.9,19.9,19.9,19.9,0.0,0.0,19.9,Low Performer,Within Range
consoles2,consoles_games,01-08-2017,11,19.9,33,3.9,19.9,19.9,19.9,19.9,0.0,0.0,218.89999999999998,Low Performer,Within Range
consoles2,consoles_games,01-09-2017,9,19.9,17,3.9,19.9,19.9,19.9,19.9,0.0,0.0,179.1,Low Performer,Within Range
consoles2,consoles_games,01-10-2017,12,20.66666667,38,3.9,21.54285714,20.66666667,20.66666667,20.95873016,-0.2920634900000003,-1.393517106095517,248.00000004000003,Low Performer,Within Range
consoles2,consoles_games,01-11-2017,23,24.5,49,3.9,24.5,24.5,24.5,24.5,0.0,0.0,563.5,Low Performer,Within Range
consoles2,consoles_games,01-12-2017,17,24.5,30,3.9,24.5,24.5,24.5,24.5,0.0,0.0,416.5,Low Performer,Within Range
consoles2,consoles_games,01-01-2018,10,27.03333333,9,3.9,27.03333333,27.03333333,27.03333333,27.03333333,0.0,0.0,270.3333333,Low Performer,Within Range
consoles2,consoles_games,01-02-2018,1,32.5,6,3.9,32.5,32.5,32.5,32.5,0.0,0.0,32.5,Low Performer,Within Range
